customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,MonthlyServiceCalls,City,PlanType,Churn
CUST_00220,47,50.085543394591255,3727.1448176095614,Two year,No,No internet service,No internet service,Yes,No,7,Delhi,Standard,0
CUST_00221,2,26.605831436727513,6227.6574057051985,One year,Fiber optic,Yes,Yes,Yes,Yes,8,Hyderabad,Standard,0
CUST_00222,19,87.87062083964423,5814.502386322467,Month-to-month,No,No internet service,No,Yes,Yes,4,Delhi,Standard,0
CUST_00223,23,90.19082717575061,2396.8658494773513,Month-to-month,DSL,No internet service,Yes,Yes,No,2,Mumbai,Premium,0
CUST_00224,53,54.719226715463904,5732.8539427124815,Two year,DSL,No,No internet service,No internet service,No internet service,11,Hyderabad,Basic,0
CUST_00225,32,25.825786744514325,7886.854294290211,Month-to-month,DSL,Yes,No internet service,No,No internet service,2,Pune,Standard,0
CUST_00226,23,61.48236717514944,2965.701851254253,Two year,No,Yes,Yes,No internet service,Yes,18,Chennai,Basic,0
CUST_00227,71,63.118216721121975,2809.588661663099,Two year,No,No internet service,Yes,No,Yes,15,Bangalore,Basic,0
CUST_00228,35,86.20443025958508,4864.942641870472,One year,DSL,No internet service,No,Yes,No internet service,15,Hyderabad,Standard,0
CUST_00229,37,50.17247190838572,2100.3463611350157,Month-to-month,Fiber optic,No,No internet service,No internet service,No,0,Mumbai,Premium,1
CUST_00230,24,87.62512653769315,5544.692467128497,Month-to-month,DSL,No internet service,Yes,Yes,Yes,16,Pune,Basic,1
CUST_00231,17,106.8918312592536,7077.244338843983,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,19,Pune,Basic,0
CUST_00232,65,42.22357632094438,3913.939560246597,One year,Fiber optic,No,Yes,No internet service,Yes,2,Bangalore,Premium,0
CUST_00233,53,117.84979472422978,5781.581130042539,Two year,No,Yes,Yes,No internet service,No,16,Pune,Standard,0
CUST_00234,34,57.40954998795431,5547.292165375567,Month-to-month,No,No,No internet service,No,Yes,16,Hyderabad,Standard,0
CUST_00235,60,45.2603858850003,345.96129559125427,Month-to-month,Fiber optic,Yes,No,No,No internet service,15,Delhi,Premium,1
CUST_00236,40,60.994140616049634,1573.7370156809354,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No,5,Mumbai,Premium,0
CUST_00237,32,27.628542542193635,7596.921475421378,Month-to-month,Fiber optic,Yes,Yes,No internet service,No internet service,17,Hyderabad,Basic,1
CUST_00238,67,30.822002464235798,7981.683193950094,One year,No,Yes,No,No internet service,No,13,Mumbai,Standard,0
CUST_00239,32,60.272272790769804,6637.689025726607,Two year,DSL,No,No internet service,No,No internet service,19,Chennai,Standard,0
CUST_00240,13,95.76934123778821,7832.026794115506,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,7,Bangalore,Premium,0
CUST_00241,20,109.83184843659808,2614.7528570913514,Month-to-month,No,No internet service,No,No internet service,No,18,Bangalore,Premium,1
CUST_00242,47,85.81143505305963,2119.0844626298767,Two year,DSL,No,No,No,No,8,Chennai,Standard,0
CUST_00243,19,28.732394634293314,3277.6341908883305,One year,No,No,No internet service,No internet service,No,17,Bangalore,Standard,0
CUST_00244,7,86.54601574241458,487.4108317049411,One year,DSL,Yes,No,No,Yes,0,Bangalore,Standard,1
CUST_00245,6,82.81364791170314,6887.331072708542,One year,No,No,No internet service,No internet service,No,16,Pune,Basic,0
CUST_00246,66,100.1879196659198,8365.776464746084,One year,DSL,No internet service,No,No,Yes,3,Chennai,Basic,1
CUST_00247,16,102.17536399852246,7007.416458447325,Month-to-month,Fiber optic,Yes,Yes,No,Yes,15,Delhi,Basic,1
CUST_00248,32,106.55671372945585,4725.300790219313,Two year,No,No internet service,No internet service,No internet service,No,11,Pune,Standard,0
CUST_00249,47,60.241414487068035,2522.58167363638,Two year,DSL,Yes,No,No,No internet service,12,Bangalore,Standard,0
CUST_00250,58,89.18216832591872,1694.8734906266507,Two year,DSL,Yes,Yes,No,No,1,Delhi,Standard,0
CUST_00251,21,45.361536610075696,3105.9812785792697,One year,DSL,No,No,No,No internet service,11,Mumbai,Standard,1
CUST_00252,29,119.93230055831744,5675.235549627886,One year,Fiber optic,No,Yes,No,No internet service,9,Mumbai,Standard,1
CUST_00253,37,35.884092620439716,3809.976114097266,Two year,No,No,No internet service,No,No,14,Bangalore,Premium,0
CUST_00254,50,19.031672029405254,7940.695393956611,Month-to-month,DSL,Yes,Yes,No,No,4,Mumbai,Basic,0
CUST_00255,53,33.178488880853955,7263.496949035342,One year,Fiber optic,No,No,No,No internet service,0,Chennai,Standard,0
CUST_00256,7,97.13897353350092,886.5620245973089,Month-to-month,Fiber optic,No internet service,Yes,No,No,7,Bangalore,Premium,1
CUST_00257,26,63.571935003837574,1133.596948998592,Two year,Fiber optic,No,Yes,No internet service,No,17,Chennai,Basic,0
CUST_00258,26,63.64502527666369,5753.86076971554,One year,Fiber optic,No internet service,No internet service,No,Yes,5,Delhi,Premium,0
CUST_00259,20,115.41233780039019,1975.3774838133654,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,0,Hyderabad,Standard,0
CUST_00260,29,111.80276061886357,6727.515416813673,One year,Fiber optic,Yes,Yes,No internet service,Yes,13,Hyderabad,Premium,0
CUST_00261,27,49.74186325600894,5033.899763212127,Two year,Fiber optic,No,No,No internet service,No,9,Pune,Premium,0
CUST_00262,63,39.32392913564835,1967.4225362342747,Two year,No,No internet service,No,Yes,No,3,Bangalore,Premium,0
CUST_00263,68,104.54518541324144,4078.2214162303744,Two year,No,No internet service,No internet service,No,Yes,17,Chennai,Basic,1
CUST_00264,60,110.41394524652505,3462.3391118571767,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,18,Hyderabad,Premium,1
CUST_00265,47,73.24288612544566,7424.137684644531,One year,DSL,No internet service,No internet service,Yes,No,7,Bangalore,Basic,0
CUST_00266,18,82.20121853394426,290.8021127553404,One year,DSL,Yes,No,Yes,No internet service,11,Pune,Standard,1
CUST_00267,3,44.20525703861392,7616.547878939312,One year,DSL,No,Yes,No internet service,Yes,9,Hyderabad,Standard,1
CUST_00268,34,99.6818741738095,5548.965316185983,Two year,Fiber optic,No internet service,No internet service,No,No internet service,12,Pune,Basic,0
CUST_00269,63,82.47648770180035,6273.798906785349,Month-to-month,DSL,No,No,No internet service,No,6,Hyderabad,Standard,1
CUST_00270,48,69.35837815239566,40.116504496319344,Two year,No,No,No,No,No internet service,16,Mumbai,Basic,1
CUST_00271,16,24.131072719996375,5346.726879503805,Two year,No,No,No internet service,Yes,No internet service,11,Bangalore,Basic,0
CUST_00272,43,111.42536617613767,5009.539640596923,Month-to-month,No,No,No,No internet service,No,5,Pune,Premium,0
CUST_00273,29,80.77604487920942,4574.577529268596,Two year,No,No,Yes,No,No,6,Pune,Basic,0
CUST_00274,45,37.65449165868273,6683.722678579316,Two year,Fiber optic,Yes,No,No,No,12,Hyderabad,Standard,0
CUST_00275,5,79.85138393227137,4732.898639635157,One year,No,No,No,Yes,No internet service,13,Pune,Basic,0
CUST_00276,36,87.10126213247729,7287.898361846712,Month-to-month,DSL,Yes,Yes,No internet service,Yes,12,Bangalore,Basic,0
CUST_00277,23,71.62857434168899,1991.1802677265528,Month-to-month,DSL,No,No internet service,No internet service,No,5,Mumbai,Basic,0
CUST_00278,45,91.24637727151429,6854.344319657958,One year,No,No internet service,No,No internet service,No,18,Bangalore,Premium,0
CUST_00279,52,77.30830268871968,1538.9309391000022,Month-to-month,No,No,Yes,No internet service,Yes,12,Mumbai,Basic,0
CUST_00280,59,114.67249736727912,6914.865111480888,One year,No,No,No internet service,No internet service,No,8,Hyderabad,Standard,0
CUST_00281,62,23.477102017129297,7995.011566703912,Two year,DSL,No internet service,Yes,No internet service,No,10,Pune,Premium,0
CUST_00282,31,28.83706226389517,2865.357715076678,Month-to-month,DSL,Yes,No,No internet service,Yes,9,Pune,Standard,1
CUST_00283,32,35.714506969342665,4512.495715179962,Month-to-month,No,Yes,Yes,Yes,No internet service,2,Hyderabad,Premium,0
CUST_00284,66,88.39744920164188,5601.946772434138,Two year,DSL,Yes,No internet service,No,No internet service,18,Hyderabad,Premium,0
CUST_00285,17,83.85077902048049,692.0786697778233,Two year,DSL,Yes,No internet service,Yes,No internet service,6,Mumbai,Standard,0
CUST_00286,24,108.99000374138879,4208.792651807348,Month-to-month,Fiber optic,No internet service,No internet service,No,No,4,Delhi,Standard,0
CUST_00287,53,92.75350019415764,3076.4817714215087,Month-to-month,No,Yes,Yes,No,Yes,14,Mumbai,Premium,1
CUST_00288,57,69.85225973158842,7418.168664273595,Month-to-month,No,Yes,Yes,No,No internet service,1,Mumbai,Premium,0
CUST_00289,66,119.1668428312903,7453.995677684023,One year,Fiber optic,Yes,No internet service,No internet service,Yes,10,Pune,Standard,0
CUST_00290,45,45.14301152926851,5962.012054439662,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No internet service,5,Chennai,Premium,0
CUST_00291,23,102.9855492981163,5579.85499349357,Month-to-month,DSL,Yes,No internet service,No,No internet service,4,Hyderabad,Premium,1
CUST_00292,31,61.53261796377977,6241.145511577817,Two year,Fiber optic,No,No,No,No,19,Hyderabad,Premium,0
CUST_00293,46,84.17098416532488,3122.3008943058094,Two year,No,No,No,No internet service,No internet service,6,Chennai,Premium,0
CUST_00294,22,92.18138398614828,3449.132250938805,One year,No,Yes,No,No internet service,No internet service,3,Pune,Premium,0
CUST_00295,65,82.64291689341431,4714.523459541999,Two year,No,No internet service,No internet service,No,Yes,4,Delhi,Basic,0
CUST_00296,26,32.33174491707651,7974.354576305413,Month-to-month,DSL,No internet service,No,No,No,4,Bangalore,Basic,0
CUST_00297,1,63.18100309628914,6158.96693228213,Month-to-month,DSL,No,No internet service,Yes,No,9,Hyderabad,Premium,1
CUST_00298,16,75.26671454917869,4691.490771816966,One year,No,No internet service,Yes,No internet service,No internet service,17,Hyderabad,Basic,0
CUST_00299,32,104.60246343621687,6552.643192353933,Two year,No,No,No internet service,No internet service,No,1,Mumbai,Premium,1
CUST_00300,8,63.25186637745438,3163.891628406321,Two year,DSL,Yes,No internet service,No,Yes,14,Delhi,Premium,0
CUST_00301,42,111.71222509003366,6213.818559106551,Two year,DSL,Yes,No,Yes,No,8,Delhi,Premium,0
CUST_00302,47,62.91817074857149,3501.355937933864,One year,Fiber optic,No internet service,Yes,No internet service,No internet service,1,Pune,Basic,0
CUST_00303,38,73.97554564482718,2390.088054301112,Two year,DSL,No internet service,Yes,Yes,No,2,Delhi,Premium,0
CUST_00304,41,99.2211396601657,5189.679371084085,Two year,DSL,No internet service,Yes,Yes,No,19,Delhi,Basic,0
CUST_00305,25,77.47290381105864,5844.095460952864,Two year,No,Yes,No,No internet service,No internet service,1,Chennai,Premium,1
CUST_00306,49,115.94224338304811,3913.727985925064,Month-to-month,No,Yes,No,No,No,1,Mumbai,Basic,1
CUST_00307,24,85.35425471244102,4814.577203357364,One year,No,No internet service,No,Yes,No,18,Pune,Basic,0
CUST_00308,23,71.31636431489531,5905.068446928226,Month-to-month,Fiber optic,No internet service,No,No,No internet service,13,Chennai,Standard,0
CUST_00309,12,20.406380713641177,6529.716657310795,One year,DSL,No internet service,No,No internet service,No internet service,17,Chennai,Premium,0
CUST_00310,59,60.200755553193645,7614.2372855826525,Two year,Fiber optic,No internet service,No internet service,Yes,Yes,0,Bangalore,Basic,0
CUST_00311,6,48.52333876453636,3025.2439575340313,Month-to-month,DSL,No,Yes,No,No internet service,6,Mumbai,Standard,1
CUST_00312,56,94.3067781245239,8088.430058695699,Two year,DSL,No internet service,No,Yes,No internet service,7,Delhi,Premium,1
CUST_00313,35,39.24432286566167,5423.407349464029,Two year,No,No internet service,Yes,Yes,No,11,Pune,Basic,0
CUST_00314,44,38.93244890399532,6699.287369052476,One year,DSL,No,No,Yes,No internet service,3,Mumbai,Standard,0
CUST_00315,19,37.33094241021243,5953.44102680956,Two year,Fiber optic,No,No internet service,No internet service,No,6,Delhi,Standard,0
CUST_00316,64,30.812792541936062,1761.659374405185,Month-to-month,No,No,Yes,No,No internet service,17,Bangalore,Standard,0
CUST_00317,7,49.72271437443052,623.9403646808818,One year,Fiber optic,No,No,Yes,Yes,17,Hyderabad,Basic,1
CUST_00318,15,108.36405567322936,6178.361787801696,One year,Fiber optic,No internet service,No internet service,No,Yes,9,Chennai,Premium,0
CUST_00319,13,97.0427041752074,4352.748728233598,Month-to-month,No,Yes,No internet service,No internet service,No,9,Bangalore,Premium,0
CUST_00320,14,92.99562406329294,5974.173790839409,Two year,DSL,Yes,Yes,Yes,No,5,Chennai,Standard,0
CUST_00321,65,99.32835417629619,4062.5806628109294,Two year,Fiber optic,Yes,No,Yes,No,11,Pune,Premium,0
CUST_00322,31,45.480624711616315,2666.373202172787,Two year,DSL,Yes,No internet service,Yes,Yes,9,Delhi,Standard,0
CUST_00323,62,108.51905245675376,2435.521906339658,Two year,No,Yes,No internet service,No,Yes,12,Pune,Basic,0
CUST_00324,50,32.00494426444365,6214.373534039291,Two year,DSL,Yes,No internet service,No,No internet service,11,Delhi,Basic,0
CUST_00325,24,52.30726412498936,2365.6486509927013,One year,DSL,No,Yes,Yes,No internet service,18,Bangalore,Premium,0
CUST_00326,57,77.84830813466897,6079.88921918942,One year,No,No,Yes,No,No,0,Hyderabad,Standard,0
CUST_00327,62,28.496319010884065,3274.749791424005,Month-to-month,DSL,Yes,No,No,Yes,0,Hyderabad,Basic,1
CUST_00328,61,92.47327915319534,6556.760265432083,Two year,Fiber optic,No internet service,No,Yes,No internet service,10,Chennai,Premium,1
CUST_00329,21,57.499096916754446,1229.3137904886034,Two year,Fiber optic,No internet service,Yes,Yes,Yes,17,Delhi,Standard,0
CUST_00330,57,98.0093778920568,1756.639878259259,Two year,Fiber optic,Yes,Yes,Yes,Yes,1,Delhi,Basic,0
CUST_00331,57,68.27542112962948,5835.902239718427,Month-to-month,DSL,No internet service,Yes,No internet service,No,5,Hyderabad,Premium,0
CUST_00332,48,36.44920149138431,4769.880361521663,Two year,Fiber optic,No,No internet service,Yes,Yes,15,Delhi,Standard,0
CUST_00333,51,92.94570475824513,1747.2961021164044,One year,DSL,No,Yes,Yes,No,0,Pune,Standard,1
CUST_00334,41,43.71868349557224,7675.7787134669015,Two year,DSL,No internet service,No,Yes,No internet service,8,Delhi,Basic,0
CUST_00335,69,68.06265072934036,2358.558258354066,Month-to-month,DSL,Yes,No internet service,Yes,Yes,14,Bangalore,Premium,0
CUST_00336,14,25.704393454004578,3589.527599478402,One year,DSL,No,Yes,Yes,No,15,Hyderabad,Premium,0
CUST_00337,53,81.02239875002775,1733.806322962867,One year,No,No internet service,No,Yes,Yes,13,Hyderabad,Standard,0
CUST_00338,59,85.91749215406028,3309.2502587727236,One year,Fiber optic,No internet service,Yes,Yes,Yes,6,Pune,Basic,0
CUST_00339,7,56.62476941722392,4188.147734445524,Two year,Fiber optic,No,No,Yes,No internet service,0,Pune,Basic,0
CUST_00340,52,115.35112359274953,2522.28551637858,Month-to-month,DSL,No,No internet service,No internet service,No,15,Mumbai,Premium,0
CUST_00341,59,107.16522999117097,6541.452536052572,Month-to-month,No,Yes,No internet service,No,Yes,8,Pune,Standard,1
CUST_00342,4,90.20997340547946,3359.3395248774677,Two year,DSL,No internet service,No,No internet service,Yes,10,Hyderabad,Premium,0
CUST_00343,67,90.79251159836176,6205.703819650263,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,9,Hyderabad,Premium,1
CUST_00344,5,43.744974924099424,1774.3861916600442,One year,Fiber optic,No,No internet service,Yes,Yes,10,Pune,Standard,0
CUST_00345,46,84.99515357102179,3216.0150837997417,One year,No,No internet service,No internet service,Yes,No,5,Mumbai,Basic,0
CUST_00346,54,38.217039054023004,86.35040641192931,Month-to-month,DSL,No,No,Yes,No,1,Delhi,Premium,1
CUST_00347,39,32.68832883982186,6452.763986756103,Month-to-month,No,No,No,Yes,No,17,Delhi,Standard,1
CUST_00348,51,119.94572520866318,5326.770517211166,Two year,DSL,No,Yes,No,Yes,11,Chennai,Basic,0
CUST_00349,15,81.48234501026377,6954.77744197531,Two year,No,Yes,Yes,No,Yes,13,Delhi,Standard,1
CUST_00350,12,61.960763011033436,3882.490704687214,Two year,Fiber optic,No,No internet service,No internet service,No,7,Hyderabad,Standard,0
CUST_00351,29,47.39278133416303,6801.400139972302,Two year,No,Yes,No internet service,No,Yes,3,Chennai,Standard,0
CUST_00352,18,79.5998852535472,5510.795140506439,Two year,Fiber optic,No,Yes,No internet service,No internet service,17,Chennai,Basic,0
CUST_00353,16,23.058537838448785,48.64489375541237,Two year,Fiber optic,No,Yes,Yes,No,12,Pune,Basic,0
CUST_00354,62,27.657461031489095,2169.8350109407584,One year,DSL,No internet service,No internet service,No internet service,No internet service,13,Pune,Basic,0
CUST_00355,18,21.351383169520428,4207.186449413396,Month-to-month,No,No,No internet service,No internet service,No internet service,19,Delhi,Premium,0
CUST_00356,57,68.91532299279149,5265.70610025694,Two year,No,No internet service,No,No,Yes,14,Chennai,Premium,1
CUST_00357,54,79.26187617709262,574.3417140854523,One year,No,No internet service,No,No internet service,Yes,19,Mumbai,Basic,0
CUST_00358,61,24.372935658497727,5998.487950854921,Month-to-month,No,Yes,No internet service,Yes,No,18,Chennai,Premium,0
CUST_00359,22,91.56489568488949,4628.2731802440585,Month-to-month,DSL,No internet service,Yes,Yes,Yes,13,Bangalore,Standard,1
CUST_00360,8,41.50029729448557,4477.660080432699,Month-to-month,DSL,No internet service,No,Yes,No internet service,11,Mumbai,Standard,1
CUST_00361,11,87.89054828452635,2495.130423786516,Two year,DSL,No,No internet service,Yes,Yes,14,Hyderabad,Standard,0
